@relation 'HTS data set'
@attribute 'feature1' real
@attribute 'feature2' real
@attribute 'feature3' real
@attribute 'feature4' real
@attribute 'feature5' real
@attribute 'feature6' real
@attribute 'feature7' real
@attribute 'feature8' real
@attribute 'feature9' real
@attribute 'feature10' real
@attribute 'feature11' real
@attribute 'feature12' real
@attribute 'feature13' real
@attribute 'feature14' real
@attribute 'feature15' real
@attribute 'feature16' real
@attribute 'feature17' real
@attribute 'feature18' real
@attribute 'feature19' real
@attribute 'feature20' real
@attribute 'feature21' real
@attribute 'feature22' real
@attribute 'feature23' real
@attribute 'feature24' real
@attribute 'feature25' real
@attribute 'feature26' real
@attribute 'feature27' real
@attribute 'feature28' real
@attribute 'feature29' real
@attribute 'feature30' real
@attribute 'feature31' real
@attribute 'feature32' real
@attribute 'feature33' real
@attribute 'feature34' real
@attribute 'feature35' real
@attribute 'feature36' real
@attribute 'feature37' real
@attribute 'feature38' real
@attribute 'feature39' real
@attribute 'feature40' real
@attribute 'feature41' real
@attribute 'feature42' real
@attribute 'feature43' real
@attribute 'feature44' real
@attribute 'feature45' real
@attribute 'feature46' real
@attribute 'feature47' real
@attribute 'feature48' real
@attribute 'feature49' real
@attribute 'feature50' real
@attribute 'feature51' real
@attribute 'feature52' real
@attribute 'feature53' real
@attribute 'feature54' real
@attribute 'feature55' real
@attribute 'feature56' real
@attribute 'feature57' real
@attribute 'feature58' real
@attribute 'feature59' real
@attribute 'feature60' real
@attribute 'feature61' real
@attribute 'feature62' real
@attribute 'feature63' real
@attribute 'feature64' real
@attribute 'feature65' real
@attribute 'feature66' real
@attribute 'feature67' real
@attribute 'feature68' real
@attribute 'feature69' real
@attribute 'feature70' real
@attribute 'feature71' real
@attribute 'feature72' real
@attribute 'feature73' real
@attribute 'feature74' real
@attribute 'feature75' real
@attribute 'feature76' real
@attribute 'feature77' real
@attribute 'feature78' real
@attribute 'feature79' real
@attribute 'feature80' real
@attribute 'feature81' real
@attribute 'feature82' real
@attribute 'feature83' real
@attribute 'feature84' real
@attribute 'feature85' real
@attribute 'feature86' real
@attribute 'feature87' real
@attribute 'feature88' real
@attribute 'feature89' real
@attribute 'feature90' real
@attribute 'feature91' real
@attribute 'feature92' real
@attribute 'feature93' real
@attribute class {1 2 3 4 5 6 }
@data
0.004160,0.000099,0.004127,0.000099,0.013034,0.003828,0.006016,0.003766,994.000000,0.604336,0.974510,0.772339,1.000000,119.154329,0.865202,40.000063,31.869228,-69.944582,0.075609,2.437856,-0.023931,1.149667,0.534795,7.108324,2.322359,1.822714,2.942788,1.058504,1.369402,-0.015408,0.212435,0.004644,0.004885,0.041687,3.053592,0.645019,4.142907,0.524462,10.093501,14.118966,2.591030,3.435116,1.399274,1.441498,-0.206223,0.740253,0.104179,0.091072,0.097094,1.752707,0.059563,0.934918,0.582822,8.027649,1.974680,1.756250,2.737203,0.782261,1.229433,-0.003912,0.103364,0.003276,0.003326,0.076809,2.458853,-0.050203,1.120248,0.531195,7.082294,2.220160,1.809079,2.926542,1.055721,1.367456,-0.013202,0.196577,0.001632,0.001717,0.095919,1.750700,0.057412,0.933924,0.583106,8.044182,1.963862,1.754705,2.733964,0.781250,1.229818,-0.003956,0.103916,0.002086,0.002536,1
0.004124,0.000095,0.004098,0.000096,0.013034,0.003739,0.006285,0.003948,959.000000,0.797142,0.967709,0.705147,1.000000,121.982756,0.796783,45.595817,27.530381,35.936698,0.053452,2.884346,0.017377,1.457036,0.500518,8.050234,2.984626,1.958431,3.184413,1.193738,1.428044,-0.014933,0.216491,0.003666,0.002831,0.039398,2.628505,0.681940,4.420692,0.531221,9.918224,13.677892,2.602004,3.456104,1.180644,1.369834,-0.239021,0.780385,0.070885,0.143832,0.069137,2.171979,0.064210,1.159723,0.536287,8.374685,2.470022,1.869183,2.977601,0.895043,1.299423,-0.004925,0.120809,0.001632,0.001707,0.053126,2.802030,0.046010,1.464493,0.489613,8.068528,3.066370,1.975408,3.184934,1.086861,1.401779,-0.013602,0.206595,0.005389,0.006717,0.068941,2.178157,0.064491,1.166592,0.538132,8.387112,2.478431,1.871992,2.980529,0.906461,1.303736,-0.004937,0.121061,0.002712,0.005541,1
0.004100,0.000093,0.004086,0.000096,0.014227,0.003455,0.007017,0.004571,832.000000,0.705221,0.961850,0.720346,1.000000,110.325902,0.843608,38.815723,27.519876,49.751238,0.046726,3.563187,-0.014987,1.735084,0.463849,8.151099,3.457938,2.030802,3.331502,1.419054,1.514807,-0.023972,0.279096,0.006228,0.004707,0.054968,2.826923,0.505490,2.830499,0.530671,10.521978,8.603913,2.375027,3.284648,1.305360,1.421779,-0.158751,0.658932,0.035925,0.080845,0.057960,2.647380,0.047909,1.378136,0.501429,9.308261,2.913333,1.949390,3.146399,1.053180,1.376158,-0.006718,0.145048,0.003723,0.001751,0.047415,3.377273,0.028907,1.717766,0.475754,8.171212,3.578262,2.047364,3.317261,1.378905,1.491022,-0.029384,0.307427,0.002935,0.003640,0.058818,2.766790,0.001216,1.371174,0.502330,9.314884,2.772600,1.924936,3.144922,1.130671,1.407339,-0.005655,0.133142,0.001243,0.001882,1
0.004168,0.000111,0.004101,0.000111,0.023100,0.020429,0.010828,0.014558,1590.000000,0.874049,0.843054,0.531950,1.000000,186.852814,0.566202,69.181939,33.611206,56.719414,0.051702,2.462358,0.216451,1.565177,0.517714,8.041903,3.815716,2.077164,3.223114,1.002861,1.350896,-0.027507,0.293302,0.006490,0.003862,0.417811,0.565341,0.904011,2.944312,0.857553,3.714489,11.213938,1.483208,1.781415,0.455802,0.742977,-0.423047,0.784848,0.038215,0.193413,0.070887,1.804433,0.266549,1.230152,0.568004,7.712299,3.115837,1.961653,2.968755,0.766709,1.227352,-0.032087,0.303772,0.001675,0.000819,0.051653,2.423256,0.227474,1.574202,0.509900,8.065116,3.836070,2.082235,3.216758,0.945806,1.337111,-0.028800,0.299804,0.006269,0.004449,0.069515,1.841727,0.255423,1.239656,0.562724,7.743705,3.105176,1.965786,2.981945,0.773143,1.233594,-0.027212,0.281147,0.001615,0.002246,1
0.004049,0.000094,0.004031,0.000094,0.012676,0.002522,0.006258,0.003591,882.000000,0.858828,0.959739,0.614634,1.000000,118.710678,0.773415,47.282191,24.220964,-51.189839,0.046377,3.480896,0.032152,1.780291,0.461933,8.036891,3.711419,2.065153,3.364170,1.380497,1.479761,-0.022270,0.270597,0.005303,0.000473,0.039593,2.982872,0.469769,2.828908,0.484688,10.405797,8.267476,2.413587,3.493256,1.183952,1.422478,-0.119996,0.600186,0.072439,0.086182,0.063469,2.405054,0.060492,1.273799,0.521980,7.861919,2.714726,1.916719,3.067535,0.988601,1.344028,-0.005361,0.127988,0.001055,0.001178,0.046122,3.861152,-0.074484,1.814648,0.448119,8.073855,3.323940,2.007862,3.362432,1.519393,1.544231,-0.020756,0.261162,0.005295,0.001870,0.063298,2.555288,0.002777,1.276879,0.511597,7.877938,2.569235,1.889470,3.070432,1.039838,1.370525,-0.003663,0.105915,0.002832,0.000213,1
0.004065,0.000092,0.004038,0.000095,0.013315,0.003393,0.005846,0.003809,861.000000,0.893723,0.977299,0.678487,1.000000,121.154329,0.725096,49.642838,22.270736,-70.260525,0.044851,3.907202,0.019503,2.008310,0.451502,9.702216,4.062294,2.111806,3.458312,1.564861,1.554919,-0.016746,0.238388,0.004494,0.003254,0.033744,3.826870,0.431513,3.027801,0.428951,10.281163,9.559451,2.442331,3.595093,1.381675,1.513280,-0.121505,0.611794,0.184172,0.051358,0.061751,2.335158,0.067230,1.258962,0.526120,7.504159,2.671611,1.908103,3.035361,0.958851,1.333308,-0.004275,0.113766,0.001523,0.000554,0.043694,4.139683,-0.041643,2.037211,0.428746,9.720635,3.807669,2.078180,3.457199,1.559325,1.559300,-0.013203,0.212503,0.003965,0.002418,0.061359,2.371063,0.054334,1.261783,0.518393,7.519854,2.643490,1.903396,3.038591,0.948754,1.334763,-0.003135,0.097544,0.002099,0.000322,1
0.004081,0.000099,0.004054,0.000098,0.012054,0.003574,0.005681,0.003443,1035.000000,0.805160,0.970009,0.682268,1.000000,126.468037,0.800475,47.262470,28.029384,41.771483,0.058085,2.845238,0.073455,1.502455,0.505181,9.609307,3.281342,2.004400,3.213172,1.194959,1.423251,-0.016824,0.230981,0.006516,0.001325,0.038310,2.068182,0.727968,3.845209,0.552540,8.550866,13.132694,2.598804,3.465094,0.885172,1.289125,-0.232979,0.774523,0.145462,0.033730,0.066285,2.193112,0.100972,1.223330,0.535427,8.732272,2.685589,1.910180,3.022317,0.903683,1.305849,-0.006478,0.139546,0.003352,0.001437,0.057763,2.923529,0.048664,1.502001,0.488034,9.587059,3.185950,1.986302,3.196055,1.171799,1.404381,-0.022759,0.266847,0.002762,0.002406,0.067108,2.180898,0.106235,1.223735,0.537443,8.742502,2.698547,1.912083,3.020869,0.907686,1.300184,-0.007278,0.147820,0.001283,0.003103,1
0.004084,0.000101,0.004047,0.000105,0.011913,0.003734,0.005728,0.003453,1069.000000,0.748425,0.969175,0.721323,1.000000,125.396970,0.840842,45.430406,30.130324,47.386023,0.048094,3.199580,0.045441,1.669422,0.471444,7.842437,3.498283,2.040156,3.311165,1.247806,1.458166,-0.014763,0.219299,0.005890,0.003396,0.042524,1.843487,0.764153,3.726851,0.554430,7.912815,13.705634,2.582834,3.390205,0.742311,1.222948,-0.260747,0.800216,0.047213,0.151001,0.107425,1.297990,0.203576,0.815019,0.623003,6.433155,1.961556,1.724018,2.571458,0.585658,1.102131,-0.023075,0.241389,0.002666,0.000308,0.049526,3.180778,0.043890,1.644582,0.480014,7.867277,3.442339,2.026440,3.293350,1.283067,1.464680,-0.016693,0.232331,0.008248,0.006900,0.105569,1.369122,0.165637,0.820984,0.616200,6.448506,1.912682,1.717751,2.587438,0.617549,1.122730,-0.015627,0.199840,0.003016,0.000880,1
0.004200,0.000160,0.004194,0.000264,0.014154,0.005752,0.005703,0.004613,930.000000,0.687343,0.976891,0.794872,1.000000,115.254834,0.864711,40.580718,29.475131,17.723146,0.076278,1.397619,0.559143,1.672844,0.637616,7.990476,4.764195,2.111443,2.953322,0.699201,1.154652,-0.135534,0.597841,0.001979,0.002684,0.060105,1.275000,0.844461,4.102742,0.680231,7.325000,15.119375,2.512044,3.170007,0.721393,1.126698,-0.334318,0.848503,0.079737,0.145813,0.080218,0.870480,0.828939,2.581358,0.690884,6.881879,9.148587,2.268975,2.908007,0.434641,0.960328,-0.306441,0.809492,0.001065,0.001122,0.072446,1.585897,0.510723,1.698613,0.589585,7.965385,4.456494,2.084217,2.961489,0.688263,1.175826,-0.109407,0.549582,0.005780,0.002051,0.078208,0.925446,0.821099,2.599719,0.674999,6.877634,8.985837,2.277440,2.922970,0.441440,0.970479,-0.292765,0.800350,0.002197,0.000625,1
0.004168,0.000111,0.004101,0.000111,0.023100,0.020429,0.010828,0.014558,1590.000000,0.874049,0.843054,0.531950,1.000000,186.852814,0.566202,69.181939,33.611206,56.719414,0.051702,2.462358,0.216451,1.565177,0.517714,8.041903,3.815716,2.077164,3.223114,1.002861,1.350896,-0.027507,0.293302,0.006490,0.003862,0.417811,0.565341,0.904011,2.944312,0.857553,3.714489,11.213938,1.483208,1.781415,0.455802,0.742977,-0.423047,0.784848,0.038215,0.193413,0.070887,1.804433,0.266549,1.230152,0.568004,7.712299,3.115837,1.961653,2.968755,0.766709,1.227352,-0.032087,0.303772,0.001675,0.000819,0.051653,2.423256,0.227474,1.574202,0.509900,8.065116,3.836070,2.082235,3.216758,0.945806,1.337111,-0.028800,0.299804,0.006269,0.004449,0.069515,1.841727,0.255423,1.239656,0.562724,7.743705,3.105176,1.965786,2.981945,0.773143,1.233594,-0.027212,0.281147,0.001615,0.002246,1
0.004274,0.000305,0.004179,0.000210,0.013770,0.004258,0.006567,0.004500,1643.000000,0.575506,0.917877,0.691498,1.000000,164.852814,0.750588,52.148195,42.646665,89.713357,0.606867,0.294396,0.418475,0.172139,0.903595,2.365969,0.673629,0.777928,0.920751,0.251145,0.545299,-0.143893,0.390937,0.001568,0.008045,0.048363,1.251182,0.768203,2.645494,0.629451,7.492910,9.534217,2.482541,3.254118,0.569247,1.087978,-0.263781,0.793290,0.037039,0.019348,0.607640,0.199588,0.443560,0.179150,0.916762,2.340094,0.517787,0.747445,0.873442,0.170221,0.473654,-0.174077,0.391891,0.004787,0.003219,0.602378,0.345455,0.274583,0.096109,0.896201,2.339636,0.521011,0.753600,0.893432,0.293636,0.580026,-0.068816,0.282062,0.007915,0.004029,0.588076,0.227286,0.381122,0.183282,0.907172,2.349637,0.507221,0.765618,0.910461,0.190479,0.511823,-0.130221,0.345441,0.002907,0.002533,2
0.004159,0.000108,0.004132,0.000178,0.013272,0.003192,0.006562,0.004005,935.000000,0.544278,0.935000,0.684982,1.000000,121.882251,0.778114,38.914850,32.645871,74.480648,0.074128,1.950000,0.230152,1.322576,0.561483,6.886585,3.071283,1.962915,2.958662,0.847500,1.257351,-0.032869,0.309582,0.006584,0.003883,0.039072,2.602439,0.637861,3.569475,0.505506,9.963415,11.766954,2.537121,3.526474,1.036889,1.376743,-0.182372,0.713098,0.044918,0.035502,0.316917,0.500382,0.407581,0.438193,0.794832,3.680234,1.186735,1.233520,1.537321,0.320550,0.748252,-0.105769,0.399404,0.002462,0.000937,0.073730,2.091398,0.195589,1.347988,0.556483,6.868280,3.004155,1.949139,2.967850,0.917787,1.290752,-0.026619,0.280733,0.006639,0.000364,0.318659,0.522408,0.337942,0.443416,0.792032,3.676478,1.043570,1.220753,1.522432,0.336029,0.754387,-0.088606,0.368255,0.004239,0.000629,2
0.004207,0.000109,0.004159,0.000160,0.014052,0.005508,0.006991,0.004993,1899.000000,0.759845,0.960546,0.663986,1.000000,175.338095,0.767437,61.174447,39.769766,47.760523,0.069683,2.159838,0.107947,1.185901,0.546486,8.142527,2.670396,1.906532,2.991564,0.928545,1.308169,-0.014592,0.207905,0.003674,0.004884,0.052854,1.370456,0.851941,4.613021,0.642134,8.156376,17.140578,2.590834,3.292796,0.690521,1.152007,-0.323805,0.848580,0.025582,0.103467,0.485372,0.303869,0.317471,0.222022,0.869045,2.438249,0.586542,0.867116,1.057152,0.231859,0.607740,-0.072006,0.275909,0.002510,0.002816,0.070393,2.214286,0.084849,1.156783,0.531712,8.130542,2.593796,1.887051,2.984591,0.905347,1.305436,-0.012627,0.193939,0.006510,0.005650,0.471201,0.352783,0.221662,0.225798,0.858823,2.447387,0.553704,0.878890,1.085629,0.267089,0.640675,-0.044005,0.218742,0.001379,0.000748,2
0.004291,0.000310,0.004221,0.000275,0.017454,0.005118,0.009800,0.006407,628.000000,0.513342,0.969136,0.750299,1.000000,93.840620,0.877366,30.617155,26.275159,57.917666,0.265313,0.899814,0.434247,0.776364,0.788642,3.115028,2.268772,1.437387,1.791115,0.658094,0.897998,-0.163760,0.530518,0.019607,0.019577,0.031574,3.784787,0.553666,4.275595,0.401496,9.914657,13.172679,2.544527,3.661744,1.179467,1.460152,-0.165144,0.695133,0.170673,0.013437,0.327815,0.673620,0.431048,0.589355,0.812739,2.852761,1.693658,1.263356,1.562177,0.499582,0.807216,-0.140665,0.460794,0.007400,0.005063,0.257852,1.091476,0.252175,0.545356,0.780018,3.066528,1.741936,1.408678,1.755336,0.814813,0.920588,-0.105757,0.443724,0.040481,0.039043,0.304990,0.912929,0.252448,0.594889,0.788162,2.875989,1.525518,1.281503,1.632395,0.672078,0.894312,-0.079102,0.359639,0.011958,0.003420,2
0.004552,0.000553,0.004231,0.000333,0.021059,0.009068,0.007188,0.006814,536.000000,0.587707,0.972777,0.708995,1.000000,86.669048,0.876359,29.386037,23.775468,-51.099612,0.406469,0.556291,0.677182,0.924443,0.856520,2.913907,2.114001,1.249404,1.434854,0.449551,0.721998,-0.324415,0.694869,0.020142,0.043720,0.034691,3.390728,0.647389,4.986604,0.452746,8.013245,15.752584,2.619076,3.584871,1.242207,1.466901,-0.204624,0.749849,0.309524,0.095004,0.711798,0.219959,0.636091,0.302217,0.938853,2.343323,0.988909,0.672067,0.784777,0.201100,0.412306,-0.332822,0.518646,0.001562,0.023906,0.384024,0.854637,0.534284,1.000898,0.812420,2.879699,1.855202,1.262040,1.472000,0.657848,0.876308,-0.206045,0.596053,0.008179,0.033894,0.685433,0.322630,0.485122,0.313404,0.922569,2.357164,0.930598,0.709883,0.853744,0.290140,0.495024,-0.237287,0.453318,0.032449,0.007104,2
0.004202,0.000305,0.004103,0.000198,0.015317,0.004163,0.007481,0.004896,658.000000,0.718194,0.969072,0.752000,1.000000,98.426407,0.836435,35.053104,24.391459,80.256554,0.188461,0.974684,0.491978,0.866384,0.723382,3.495479,2.774392,1.583257,1.994299,0.594443,0.940848,-0.174190,0.577319,0.019628,0.022671,0.028204,3.258590,0.600057,3.926516,0.406808,9.345389,13.007289,2.584308,3.671036,0.929240,1.360936,-0.191876,0.736718,0.155804,0.029920,0.236313,0.534336,0.427706,0.467921,0.781671,3.413966,1.332876,1.372472,1.694582,0.330236,0.768969,-0.119949,0.441180,0.007108,0.009657,0.185452,1.241237,0.316439,0.528065,0.690033,3.455670,2.058344,1.520052,1.976150,0.732295,1.044219,-0.098927,0.460087,0.054824,0.053624,0.230576,0.634850,0.332339,0.478040,0.769659,3.436637,1.266294,1.383482,1.737511,0.397678,0.819470,-0.084545,0.377573,0.022575,0.015855,2
0.004442,0.000543,0.004200,0.000331,0.014643,0.002937,0.007150,0.004174,821.000000,0.629730,0.978546,0.808867,1.000000,107.012193,0.884316,36.888959,28.655858,74.512486,0.132311,1.695531,0.746376,2.970343,0.631011,5.377095,11.106403,2.087831,2.727865,0.901540,1.212535,-0.238062,0.730227,0.006980,0.020020,0.035349,2.916201,0.561737,3.282534,0.479203,10.617318,10.389868,2.503471,3.568034,1.111006,1.412499,-0.151778,0.666304,0.129552,0.069278,0.318976,0.720632,0.695482,1.182357,0.779330,4.246934,4.012068,1.449570,1.829710,0.483676,0.894840,-0.196006,0.573342,0.003354,0.004944,0.121021,3.357585,0.500549,2.562653,0.575912,5.369969,9.096869,2.096294,2.854305,1.865859,1.462977,-0.132411,0.592247,0.084593,0.048082,0.302014,1.235529,0.494267,1.220167,0.748574,4.280297,3.650262,1.478805,1.932096,0.857236,1.034099,-0.116785,0.462365,0.024742,0.019125,2
0.004079,0.000091,0.004121,0.000306,0.014372,0.003139,0.007676,0.004509,752.000000,0.871174,0.981723,0.832780,1.000000,108.183766,0.792705,44.413967,21.806092,-87.036548,0.039361,3.691814,0.063653,1.911942,0.455448,8.401284,4.192101,2.126240,3.469888,1.453836,1.521819,-0.014517,0.223315,0.010649,0.004574,0.039814,4.778491,0.269317,2.929371,0.461044,9.924559,8.265577,2.393015,3.522412,2.227728,1.590884,-0.168712,0.695267,0.189363,0.091759,0.515899,0.428175,0.635903,0.688208,0.855574,2.517857,1.782221,0.890815,1.096985,0.331631,0.687708,-0.148327,0.415796,0.001119,0.002074,0.040500,3.854749,0.017096,1.833595,0.454960,8.364991,3.974789,2.100311,3.434655,1.568289,1.534251,-0.028571,0.310271,0.005979,0.007111,0.513313,0.617164,0.432521,0.721864,0.851375,2.494321,1.335370,0.893638,1.103075,0.499028,0.730841,-0.086866,0.328141,0.002168,0.002695,2
0.004063,0.000096,0.004079,0.000260,0.015428,0.003751,0.006744,0.004759,1237.000000,0.857927,0.847260,0.587369,1.000000,160.024387,0.599510,59.359373,30.497155,69.563227,0.052822,2.990698,0.093760,1.659185,0.496935,8.523721,3.609437,2.050302,3.291296,1.243383,1.444799,-0.014084,0.213633,0.005587,0.002854,0.040559,2.788837,0.590298,3.387625,0.542705,10.230698,10.824918,2.514575,3.535811,1.326425,1.421789,-0.160258,0.678183,0.167039,0.041851,0.868272,0.177531,0.594622,0.220736,0.961689,2.166782,0.698259,0.351932,0.413689,0.168960,0.293996,-0.272660,0.354418,0.001225,0.002292,0.052054,3.133402,0.058835,1.659312,0.477323,8.558428,3.524766,2.035807,3.288125,1.247396,1.448482,-0.019781,0.252479,0.008093,0.001952,0.858478,0.299749,0.311705,0.228395,0.954605,2.165409,0.570520,0.368031,0.439328,0.284790,0.337317,-0.149556,0.270078,0.002824,0.003969,2
0.004185,0.000198,0.004167,0.000243,0.021587,0.005497,0.010711,0.008338,836.000000,0.847143,0.954338,0.633333,1.000000,116.225397,0.764492,45.369242,24.107660,31.793286,0.267679,0.654003,0.385862,0.610237,0.766809,4.043419,1.428237,1.432588,1.850859,0.407383,0.868199,-0.096212,0.423573,0.008847,0.009256,0.061312,2.050204,0.568471,2.500835,0.602766,10.264586,7.391324,2.365418,3.188704,1.055624,1.295192,-0.196898,0.711133,0.111827,0.169096,0.261278,0.506260,0.498246,0.501373,0.815846,3.047162,1.511549,1.384658,1.677711,0.355278,0.754217,-0.170808,0.518853,0.009399,0.005987,0.264335,0.818722,0.220068,0.595992,0.742877,4.031204,1.233796,1.396373,1.857903,0.501584,0.933767,-0.047457,0.302548,0.013749,0.001315,0.248148,0.599300,0.408122,0.509302,0.797132,3.055118,1.424784,1.385655,1.722221,0.410231,0.809497,-0.123241,0.451307,0.004847,0.016209,2
0.004348,0.000494,0.004366,0.000463,0.012150,0.001919,0.008004,0.003658,898.000000,0.816101,0.962487,0.689708,1.000000,117.982756,0.797110,44.760300,25.867413,23.438881,0.305548,0.650932,0.787552,1.573112,0.819697,3.354037,4.546707,1.561027,1.844721,0.484913,0.834311,-0.316166,0.733079,0.005707,0.008063,0.064465,1.662112,0.709994,2.981311,0.622024,11.195031,9.744572,2.424419,3.202354,0.844267,1.219229,-0.238033,0.763112,0.025726,0.033090,0.339359,0.418661,0.788389,0.984412,0.861101,3.247191,3.523655,1.470272,1.712507,0.328397,0.692546,-0.402614,0.765591,0.002878,0.016318,0.289264,1.001342,0.703735,1.647050,0.778138,3.304698,3.782327,1.556224,1.865463,0.721650,0.968092,-0.233900,0.668732,0.013873,0.005240,0.309615,0.643156,0.689308,1.022159,0.824129,3.294148,3.459454,1.520276,1.829743,0.485073,0.824301,-0.320485,0.718487,0.006625,0.061527,2
0.004047,0.000107,0.004069,0.000151,0.013577,0.003474,0.006952,0.004213,1534.000000,0.811214,0.909306,0.747563,1.000000,162.610173,0.720136,59.865624,35.006385,-3.091151,0.065885,2.178648,0.149162,1.314590,0.545364,6.789324,2.942092,1.941302,3.035237,0.931571,1.315674,-0.018969,0.238419,0.003816,0.007005,0.044407,1.059075,0.864563,3.797019,0.655801,9.463345,14.527660,2.652051,3.287843,0.496308,1.027070,-0.370867,0.881740,0.050178,0.051020,0.192687,0.739203,0.436115,0.664537,0.728235,4.887944,1.882391,1.554580,2.084061,0.408055,0.903310,-0.094660,0.433140,0.002582,0.004015,0.067388,2.193182,0.137714,1.328145,0.544717,6.782576,2.892878,1.936859,3.030092,0.941156,1.314244,-0.017339,0.228538,0.002147,0.006618,0.188714,0.800995,0.391293,0.672563,0.719643,4.902899,1.830338,1.561968,2.112130,0.441077,0.931589,-0.074712,0.389640,0.005882,0.004453,2
0.004442,0.000543,0.004200,0.000331,0.014643,0.002937,0.007150,0.004174,821.000000,0.629730,0.978546,0.808867,1.000000,107.012193,0.884316,36.888959,28.655858,74.512486,0.132311,1.695531,0.746376,2.970343,0.631011,5.377095,11.106403,2.087831,2.727865,0.901540,1.212535,-0.238062,0.730227,0.006980,0.020020,0.035349,2.916201,0.561737,3.282534,0.479203,10.617318,10.389868,2.503471,3.568034,1.111006,1.412499,-0.151778,0.666304,0.129552,0.069278,0.318976,0.720632,0.695482,1.182357,0.779330,4.246934,4.012068,1.449570,1.829710,0.483676,0.894840,-0.196006,0.573342,0.003354,0.004944,0.121021,3.357585,0.500549,2.562653,0.575912,5.369969,9.096869,2.096294,2.854305,1.865859,1.462977,-0.132411,0.592247,0.084593,0.048082,0.302014,1.235529,0.494267,1.220167,0.748574,4.280297,3.650262,1.478805,1.932096,0.857236,1.034099,-0.116785,0.462365,0.024742,0.019125,2
0.004319,0.000269,0.004176,0.000186,0.024781,0.020822,0.009980,0.013700,1846.000000,0.787818,0.865854,0.588836,1.000000,195.580736,0.600288,65.486109,40.333405,-33.877493,0.229075,0.773165,0.316724,0.565703,0.781187,3.354392,1.489930,1.404126,1.749662,0.536227,0.855745,-0.096417,0.403138,0.010160,0.007435,0.461487,0.729242,0.792446,1.756750,0.859624,3.249097,6.297758,1.333415,1.615193,0.605771,0.760770,-0.401082,0.745176,0.647371,0.844244,0.249847,0.487250,0.306149,0.351125,0.793978,3.009418,0.917182,1.227692,1.525709,0.308143,0.732513,-0.069712,0.323099,0.013030,0.009192,0.218506,0.866667,0.259600,0.585737,0.760577,3.390939,1.474352,1.412237,1.809186,0.578760,0.913161,-0.055069,0.312086,0.006935,0.001052,0.245618,0.510581,0.278796,0.354004,0.787438,3.019374,0.905139,1.233008,1.543211,0.318865,0.745246,-0.054394,0.287643,0.004836,0.006987,2
0.004179,0.000120,0.004148,0.000191,0.020801,0.007487,0.009731,0.008163,499.000000,0.837990,0.943289,0.733824,1.000000,89.355339,0.768073,34.743217,18.958895,83.700300,0.071463,2.163317,0.074754,1.234843,0.548220,6.685930,2.506887,1.860720,2.913633,0.935563,1.314071,-0.029521,0.290921,0.010086,0.002684,0.026565,6.482412,0.224283,3.720190,0.428087,9.010050,10.135577,2.527309,3.854915,2.855206,1.771543,-0.093543,0.562387,0.233377,0.032532,0.249822,0.625815,0.348433,0.515967,0.766154,2.981747,1.291714,1.233296,1.561842,0.384218,0.807556,-0.076702,0.346207,0.002411,0.003124,0.069186,2.105422,0.123764,1.290418,0.550887,6.719880,2.695629,1.891748,2.921760,0.909956,1.295018,-0.040408,0.339712,0.009338,0.008001,0.248386,0.708961,0.209224,0.542444,0.767349,2.971326,1.070146,1.234416,1.569131,0.457884,0.821324,-0.037237,0.246852,0.005920,0.003178,2
0.004457,0.000395,0.004189,0.000257,0.023966,0.013584,0.008216,0.009859,880.000000,0.417676,0.973451,0.763889,1.000000,110.911688,0.882961,35.176174,31.960934,-79.601971,0.213149,1.144890,0.596168,1.480337,0.739493,4.622251,4.473088,1.746778,2.185225,0.767293,0.991484,-0.203700,0.627851,0.006981,0.004911,0.064390,1.972833,0.629124,2.656162,0.582616,5.473480,8.665856,2.272301,3.129938,0.936283,1.282014,-0.174855,0.671679,0.746345,0.216013,0.218575,0.704657,0.481564,0.680705,0.748901,3.564475,2.013688,1.441515,1.834353,0.420695,0.832821,-0.130147,0.474926,0.002286,0.001390,0.197534,1.598862,0.431646,1.494566,0.691584,4.637269,3.946662,1.681577,2.254579,1.021867,1.114408,-0.124421,0.512857,0.027750,0.020752,0.214338,0.797870,0.423773,0.694115,0.744336,3.581215,1.971315,1.459770,1.879986,0.491108,0.868432,-0.096581,0.417060,0.018910,0.011116,2
0.004113,0.000097,0.004117,0.000179,0.012092,0.002040,0.006010,0.003140,932.000000,0.679447,0.982086,0.740859,1.000000,114.568542,0.876893,40.302756,29.571118,-51.883331,0.043388,3.924482,-0.010815,1.925491,0.447099,9.269184,3.838624,2.084331,3.442298,1.546651,1.552853,-0.018412,0.249164,0.003656,0.005056,0.052236,1.762485,0.578387,2.091828,0.579860,9.640682,6.598053,2.323769,3.232824,0.781878,1.212532,-0.155831,0.649238,0.036233,0.101049,0.668691,0.279722,0.281350,0.192256,0.910428,2.260596,0.498706,0.624657,0.760448,0.242388,0.511885,-0.073330,0.238130,0.001579,0.003692,0.044284,3.734940,0.021875,1.833092,0.459244,9.269076,3.896808,2.092593,3.431943,1.510968,1.522808,-0.013252,0.212495,0.004961,0.004581,0.654539,0.352198,0.107136,0.191038,0.902667,2.264262,0.436592,0.637304,0.785441,0.305539,0.552375,-0.026898,0.147251,0.003038,0.004930,2
